Company Name,Address,Phone,Link,Rating,NumReview,Pin Code,Latitude,Longitude
Fitness Garage,"#26/1/1/A, 3rd Floor,, Outer Ring Road, Kengeri Satelite Town, Bangalore - 560060, Next to Bethesda Church, Above Nilgiris",-9591840092,https://www.justdial.com/Bangalore/Fitness-Garage-Next-to-Bethesda-Church-Above-Nilgiris-Kengeri-Satelite-Town/080PXX80-XX80-180618145745-B8P7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,138,560060,12.91678779,77.48512287
Maidan Athletic Club,"No 20, 3rd Floor, Banaswadi Main Road, Banaswadi, Bangalore - 560043, Opposite Super Market",-8884000893,https://www.justdial.com/Bangalore/Maidan-Athletic-Club-Opposite-Super-Market-Banaswadi/080PXX80-XX80-181206224312-D3F9_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,134,560043,13.01928667,77.64525035
Pinnacle Fittnez,"2nd Phase, Bda Layout, Chandra Layout, Bangalore - 560040, Near Ganpathi Circle",-41203791,https://www.justdial.com/Bangalore/Pinnacle-Fittnez-Near-Ganpathi-Circle-Chandra-Layout/080PXX80-XX80-180831204521-K1T7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,133,560040,12.96950139,77.53645325
Yangs Martial Arts Fitness ..,"No: 112, First Floor,, 8th Main Road, 18th Cross,, Malleswaram West, Bangalore - 560055, Near Ankur",7947156685,https://www.justdial.com/Bangalore/Yangs-Martial-Arts-Fitness-Academy-Near-Ankur-Malleswaram-West/080PXX80-XX80-120726072327-C4Q7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,124,560055,13.0092838,77.56127615
Yogatree,"KSM Arcade, Panduranga Nagar, Bannerghatta Road, Bangalore - 560076, Opposite HSBC",-9900219942,https://www.justdial.com/Bangalore/Yogatree-Opposite-HSBC-Bannerghatta-Road/080PXX80-XX80-110906150842-S5L7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.4,120,560076,12.89742562,77.59790616
Nisarga Holistic Health Cen..,"Flat No.231, B Block, Amrutha Value Apartment, Borewell Road, Whitefield, Bangalore - 560066, Near Whitefield Post Office",7947159263,https://www.justdial.com/Bangalore/Nisarga-Holistic-Health-Centre-Near-Whitefield-Post-Office-Whitefield/080PXX80-XX80-150602114102-C2V4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,116,560066,12.97249773,77.73502742
Sri Ganga Yoga And Nature C..,"No.13, 6th Main, Kodigehalli Main Road, Badrappa Layout, Bangalore - 560094, Near Tata Nagar Circle",-9980277882,https://www.justdial.com/Bangalore/Sri-Ganga-Yoga-And-Nature-Cure-Center-Near-Tata-Nagar-Circle-Badrappa-Layout/080PXX80-XX80-160330162557-Y4Z3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,106,560094,13.03714975,77.57194711
Chaitanya Wellness Yoga Stu..,"No.1,S R Enclave, 7th Cross,Kaggadaspura, C V Raman Nagar, Bangalore - 560093, Opposite Snap Fitness",7947159383,https://www.justdial.com/Bangalore/Chaitanya-Wellness-Yoga-Studio-Opposite-Snap-Fitness-C-V-Raman-Nagar/080PXX80-XX80-150726121523-T5X6_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,102,560093,12.98291613,77.67271932
Finix Fitness Studio,"No.106 Kodandarama Complex, Gandhi Bazar Main Road, Basavanagudi, Bangalore - 560004, Above Vijaya Bank",7947156988,https://www.justdial.com/Bangalore/Finix-Fitness-Studio-Above-Vijaya-Bank-Basavanagudi/080PXX80-XX80-121213185139-V8U1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,88,560004,12.94528052,77.5743426
The Yoga Room By Vidhya Vak..,"Builder's Ngv Club, Khb, Koramangala, Bengaluru, National Games Village Complex, Bangalore - 560047",7947266465,https://www.justdial.com/Bangalore/The-Yoga-Room-By-Vidhya-Vakil/080PXX80-XX80-190723071605-K8L4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,5,85,560047,12.95408898,77.61965483
Arogyadhama Wellness - Yoga..,"#2 1st Main G M Palya Main Road, New Thippasandra, Bangalore - 560075",-41677433,https://www.justdial.com/Bangalore/Arogyadhama-Wellness-Yoga-Naturopathy-Clinic-New-Thippasandra/080PXX80-XX80-180501122222-D4C5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,73,560075,12.97194631,77.66185377
Dhurii,"No 476, 3rd Floor, 10th Main, Shashwatha, Jeevan Bima Nagar, Bangalore - 560075, Near Bsnl Office",-9845705150,https://www.justdial.com/Bangalore/Dhurii-Near-Bsnl-Office-Jeevan-Bima-Nagar/080PXX80-XX80-180915115830-E7B7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,72,560075,12.97194631,77.66185377
Mojo Fitness,"No 204, 8th Main, Sunkal Farm Layout, Adugodi, Bangalore - 560030, Wilson Garden Bts Road",-9686497671,https://www.justdial.com/Bangalore/Mojo-Fitness-Wilson-Garden-Bts-Road-Adugodi/080PXX80-XX80-170810145512-Q5A1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,71,560030,12.94125372,77.60240553
Akshar Yoga Marathahalli,"No.559, 60 Feet Road, Aecs Layout, Aecs Layout Kundanahalli, Bangalore - 560037, Near M Saloon N Spa",7947283442,https://www.justdial.com/Bangalore/Akshar-Yoga-Marathahalli-Near-M-Saloon-N-Spa-Aecs-Layout-Kundanahalli/080PXX80-XX80-200303153042-D9P5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,5,67,560037,12.95717672,77.69315527
Arogyadhama Wellness Yoga a..,"Khata No.1118,Survey No.120/1,, Seegehalli,Hoskote Main Road, Kadugodi, Bangalore - 560067",-7259816189,https://www.justdial.com/Bangalore/Arogyadhama-Wellness-Yoga-and-Naturopathy-Clinic-Kadugodi/080PXX80-XX80-181217151110-C5J5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,66,560067,12.99150283,77.72336725
Kalamayi Yoga And Arts Cent..,"No 1086, Art Of Living Happiness Yoga Center, Kalamayi, 8th Cross,16th Main, BTM Layout 1st Stage, Bangalore - 560029, Near HOPCOMS,BBMP Park",7947159196,https://www.justdial.com/Bangalore/Kalamayi-Yoga-And-Arts-Centre-Near-HOPCOMS-BBMP-Park-BTM-Layout-1st-Stage/080PXX80-XX80-150502214530-G1Q4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,65,560029,12.92944521,77.60456003
Play Plus,"No 5/A, Star Complex, 1st Main Road, Mahadevapura, Bangalore - 560048, Backside Of Police Station",7947166181,https://www.justdial.com/Bangalore/Play-Plus-Backside-Of-Police-Station-Mahadevapura/080PXX80-XX80-200313175404-I5L7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.9,62,560048,12.9931091,77.70127701
Soham Arpana Yoga And Welln..,"No 415, 9th Main 1st Block, Kalyan Nagar, Bangalore - 560043, Near Babusab Palya Bus Stop",-8073130412,https://www.justdial.com/Bangalore/Soham-Arpana-Yoga-And-Wellness-Near-Babusab-Palya-Bus-Stop-Kalyan-Nagar/080PXX80-XX80-180727130108-K3D8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,61,560043,13.01928667,77.64525035
The Art Of Living,"No.1073,Image Diagnostics, 1st Stage,5th Block,HBR Layout, Nagawara, Bangalore - 560045, Near Nagawara Circle",-8884560569,https://www.justdial.com/Bangalore/The-Art-Of-Living-Near-Nagawara-Circle-Nagawara/080PXX80-XX80-130910185104-C7Z4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.2,59,560045,13.03443957,77.62011665
Giridhar Yoga,"# 261 2nd Cross Neeladari Nagar, Neeladari Road, Electronic City Phase 1, Bangalore - 560100, Near Kidzee",-9110607239,https://www.justdial.com/Bangalore/Giridhar-Yoga-Near-Kidzee-Electronic-City-Phase-1/080PXX80-XX80-170619152506-S6J5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,58,560100,12.84200434,77.66701373
Wildcard Dance Academy,"No 30, Sukeerthi Complex 3rd Floor, Byataranyanapura Main Road, Amruthahalli, Bangalore - 560092, Near Bus Stop",-9108787787,https://www.justdial.com/Bangalore/Wildcard-Dance-Academy-Near-Bus-Stop-Amruthahalli/080PXX80-XX80-180522141101-I2A7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,57,560092,13.05538157,77.59990704
The Yogalaya,"#254, 1st Floor, Little Elly Lane, Green Glen Layout, Bellandur, Bangalore - 560103, Next to Maia Restaurent",-42106232,https://www.justdial.com/Bangalore/The-Yogalaya-Next-to-Maia-Restaurent-Bellandur/080PXX80-XX80-161118153350-I9C1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.9,54,560103,49.183223,20.25378835
Eesha Yoga & Organic Cente..,"No. S 301, Aruna Pinewood Apt, Veera Sagara Road, Attur Layout, Yelahanka New Town, Bangalore - 560064, Near Mother Dairy",7947082486,https://www.justdial.com/Bangalore/Eesha-Yoga-Organic-Center-Near-Mother-Dairy-Yelahanka-New-Town/080PXX80-XX80-140623134159-D1Q7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.4,49,560064,13.10010383,77.58845992
Adhyatma Yoga,"No.1534/1, 26th Main, Jayanagar 9th Block, Bangalore - 560069, Near Ragigudda Temple",7947160717,https://www.justdial.com/Bangalore/Adhyatma-Yoga-Near-Ragigudda-Temple-Jayanagar-9th-Block/080PXX80-XX80-161020094519-I1U5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.4,45,560069,12.91791926,77.59534917
Vivekananda School Of Yoga,"Udupi Sadana, 16th A Cross, Bhuvaneshwari Nagar, Hebbal Kempapura Coffee Board Layout, Bangalore - 560024, Opposite to Coffee Board Park, Near Kenneth George School",7947057930,https://www.justdial.com/Bangalore/Vivekananda-School-Of-Yoga-Opposite-to-Coffee-Board-Park-Near-Kenneth-George-School-Hebbal-Kempapura-Coffee-Board-Layout/080PXX80-XX80-111024143035-E7T1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,45,560024,13.04127103,77.59811249
Twig2tree Akademia,"Abhay Circle, Chikatirupati Road Sarjapura Village, Sarjapura, Bangalore - 562125",-8105728977,https://www.justdial.com/Bangalore/Twig2tree-Akademia-Sarjapura/080PXX80-XX80-180728220816-L2S3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,42,562125,12.86961009,77.76232959
Sandhya Herbal Beauty Parlo..,"No.31, Banashree Nilayam, Muneshwara Layout Main Road, Kudlu, Bangalore - 560068, Opposite to BTR Garden",-9986766549,https://www.justdial.com/Bangalore/Sandhya-Herbal-Beauty-Parlour-Opposite-to-BTR-Garden-Kudlu/080PXX80-XX80-170220124855-J9H6_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4,42,560068,12.89877623,77.63634006
Maitri Foundation,"104, Sai Krupa Elegency, A Block, Turahalli,Anjaneya Swamy Housing Society, Uttarahalli Road-Subramanyapura, Bangalore - 560061, Near Pratyangira Temple, Turahalli.",7947166443,https://www.justdial.com/Bangalore/Maitri-Foundation-Near-Pratyangira-Temple-Turahalli-Uttarahalli-Road-Subramanyapura/080PXX80-XX80-121112115907-C3A4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,37,560061,12.90917767,77.54754439
White Petals Pre School,"Ideal Homes Township, Rajarajeshwari Nagar, Bangalore - 560098, Near Nimishambha Temple,Next Mount Carmel High School",-7676255802,https://www.justdial.com/Bangalore/White-Petals-Pre-School-Near-Nimishambha-Temple-Next-Mount-Carmel-High-School-Rajarajeshwari-Nagar/080PXX80-XX80-190413132842-T4H8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,37,560098,12.91952867,77.51829396
The Dance Stories Center Of..,"No.1564, Link Road, 27th Main, Hsr Layout, Bangalore - 560102, Near By Below Ratan B Super Market",7947159662,https://www.justdial.com/Bangalore/The-Dance-Stories-Center-Of-Performing-Arts-Near-By-Below-Ratan-B-Super-Market-Hsr-Layout/080PXX80-XX80-210109095158-J7A2_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,5,36,560102,12.99782056,77.64692615
Janavi Activity Centre,"570/a, 75th C Cross, Rajajinagar 6th Block, Bangalore - 560010, Near Albek",7947161096,https://www.justdial.com/Bangalore/Janavi-Activity-Centre-Near-Albek-Rajajinagar-6th-Block/080PXX80-XX80-170219191444-C1S8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,34,560010,12.99393175,77.5527473
Sri Prarthana School,"No 13, Aralimara Road, K V Layout, New Police Station Road, Krishnarajapuram, Bangalore - 560036",-6366622145,https://www.justdial.com/Bangalore/Sri-Prarthana-School-Krishnarajapuram/080PXX80-XX80-180223143456-P8A3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,31,560036,13.00877308,77.70251389
Kids Wonderland Preschool,"#31, 6th Cross, Nanjappa Garden, Bengaluru, Babusapalya, Horamavu, Bangalore - 560043, Nr  P&amp;t  Layout",7947205439,https://www.justdial.com/Bangalore/Kids-Wonderland-Preschool-Nr-P-t-Layout-Horamavu/080PXX80-XX80-180630225712-K4T7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,5,30,560043,13.01928667,77.64525035
Rikh Academy,"No.46, RIKH Corner, 1st Main, Bhoo Shresta Layout, Thambuchetty Palya, Bangalore - 560036, Near Greenwood Layout",-7619177616,https://www.justdial.com/Bangalore/Rikh-Academy-Near-Greenwood-Layout-Thambuchetty-Palya/080PXX80-XX80-181227095520-C1R7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,28,560036,13.00877308,77.70251389
Bhaavasagara,"No 344, 3rd Main Road,, Vyalikaval Layout,, Vijayanagar, Bangalore - 560040, Near Subbana Garden",7947159429,https://www.justdial.com/Bangalore/Bhaavasagara-Near-Subbana-Garden-Vijayanagar/080PXX80-XX80-150813142701-C7R2_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.4,27,560040,12.96950139,77.53645325
Sri Punarvasu Yoga Kendra,"Sri Raghavendra Matt Premises, LR Bande Road Kaval Byrasandra, Rt Nagar, Bangalore - 560032, Near L R Bande Bus Stop",-23337262,https://www.justdial.com/Bangalore/Sri-Punarvasu-Yoga-Kendra-Near-L-R-Bande-Bus-Stop-Rt-Nagar/080PXX80-XX80-090821135010-W9G1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,27,560032,13.02542599,77.59839776
Cosmic Healing Center,"No.45, 1st Cross,5th Main,Manjunath Layout, Rt Nagar, Bangalore - 560032, Near Mamtha High School,Opposite to A. G.  Industries",7947295781,https://www.justdial.com/Bangalore/Cosmic-Healing-Center-Near-Mamtha-High-School-Opposite-to-A-G-Industries-Rt-Nagar/080PXX80-XX80-171013182722-A7E5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,27,560032,13.02542599,77.59839776
Raaj Yoga Center,"No.21, M M Road, Cox Town, Bangalore - 560005, Next to CSI Hospital",-9743170300,https://www.justdial.com/Bangalore/Raaj-Yoga-Center-Next-to-CSI-Hospital-Cox-Town/080PXX80-XX80-130109114557-J9P3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.4,26,560005,13.05697661,77.62210661
Rushee Yoga and Aerobics,"Sraddha White Cliff B404 Seegahalli Bus Stop Road Oppsit ,Nethash Flishingmedo, Seegahalli, Kadugodi, Bangalore - 560067, Nitesh Flushing Meadows",8045794145,https://www.justdial.com/Bangalore/Rushee-Yoga-and-Aerobics-Nitesh-Flushing-Meadows-Kadugodi/080PXX80-XX80-181228192415-C8L5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,25,560067,12.99150283,77.72336725
Little Millennium,"Namnele #17 &amp; 18, Bhavani Nagar Channanayakanapalya, Nagasandra, Bangalore - 560073, Near Papaya Factory",-9739448764,https://www.justdial.com/Bangalore/Little-Millennium-Near-Papaya-Factory-Nagasandra/080PXX80-XX80-180410110612-I3A7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,23,560073,49.0850019,21.6872076
Bks Yoga And Wellness Cente..,"No-118, 1st Floor, 12th B Cross, 19th Main, Jp Nagar 2nd Phase, Bangalore - 560078, Near Child N Furniture Shop",7947157309,https://www.justdial.com/Bangalore/Bks-Yoga-And-Wellness-Center-Near-Child-N-Furniture-Shop-Jp-Nagar-2nd-Phase/080PXX80-XX80-201213142307-P5G3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,22,560078,12.90328252,77.58606645
Sowmya Yoga Centre,"No.499, C Square, Kamanahalli Main Road, Kammanahalli Main Road, Bangalore - 560033, Opposite to Hdfc Bank",7947158378,https://www.justdial.com/Bangalore/Sowmya-Yoga-Centre-Opposite-to-Hdfc-Bank-Kammanahalli-Main-Road/080PXX80-XX80-140529154107-B6S6_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.1,22,560033,13.00194107,77.63128494
Butterfly Talent Academy,"No 54, Vivivani,Richards Town, Frazer Town, Bangalore - 560005",7947155279,https://www.justdial.com/Bangalore/Butterfly-Talent-Academy-Frazer-Town/080PXX80-XX80-100324110010-F6S8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,21,560005,13.05697661,77.62210661
Bull Fitness,"No 29, 2nd Floor, Tirumala Complex, Bhoopsandra Main Road, Bhoopasandra, Bangalore - 560094",7947162265,https://www.justdial.com/Bangalore/Bull-Fitness-Bhoopasandra/080PXX80-XX80-180212170400-F7Q7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,3.8,19,560094,13.03714975,77.57194711
The Art of Living Yoga and ..,"Apt 402 Sri Paradise Appartments, Kodihalli, Bangalore - 560017, HAL 3rd Stage",7947155923,https://www.justdial.com/Bangalore/The-Art-of-Living-Yoga-and-Meditation-Center-Bangalore-HAL-3rd-Stage-Kodihalli/080PXX80-XX80-110528114714-B6Z7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.1,19,560017,12.95593105,77.6580348
Sri Adi Shankaracharya Yoga..,"No 40,2nd Floor, Lakshmamma Thimme Gowda Complex,1st Main Road,3rd Block, Basaveshwara Nagar, Bangalore - 560079, Near Pavithra Paradise",-23234877,https://www.justdial.com/Bangalore/Sri-Adi-Shankaracharya-Yoga-Kendra-Near-Pavithra-Paradise-Basaveshwara-Nagar/080PXX80-XX80-171214135444-G7T5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,19,560079,12.98548608,77.53765247
Om Sri Narayana Vidya Kendr..,"No.852/1, 7th A Main Banaswadi Main Road, Hrbr Layout, Bangalore - 560043, Opp Syndicate Bank",-25790705,https://www.justdial.com/Bangalore/Om-Sri-Narayana-Vidya-Kendra-Opp-Syndicate-Bank-Hrbr-Layout/080PXX80-XX80-140411125034-J2Z8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.2,16,560043,13.01928667,77.64525035
Sri Maruthi Yoga Kendra,"#11/2, Above Muthoot Finance, Cambridge Road, Cambridge Road, Bangalore - 560008, Opposite to Canara Bank,",7947235001,https://www.justdial.com/Bangalore/Sri-Maruthi-Yoga-Kendra-Opposite-to-Canara-Bank-Cambridge-Road/080PXX80-XX80-140228175222-F2G3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,16,560008,12.96977326,77.63609832
International Achievers Shi..,"No 299, Nagenahalli Main Road, Kothanur, Bangalore - 560077, Near Kristu Jayanti College",-29737722,https://www.justdial.com/Bangalore/International-Achievers-Shito-Ryu-Karate-Do-Association-Of-INDIA-Near-Kristu-Jayanti-College-Kothanur/080PXX80-XX80-190412192016-P7A3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,15,560077,13.05365428,77.63654844
Happy Hopperz And Krish Kid..,"No.53, AECS Layout, Sanjay Nagar, Bangalore - 560094, Opposite Nirmal Jewellers",-9741299650,https://www.justdial.com/Bangalore/Happy-Hopperz-And-Krish-Kidz-Opposite-Nirmal-Jewellers-Sanjay-Nagar/080PXX80-XX80-170103115320-W9X5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,14,560094,13.03714975,77.57194711
Tharak Dance Academy,"1st Main, Basaveshwara Nagar, Bangalore - 560079, Above Axis Bank",7947163275,https://www.justdial.com/Bangalore/Tharak-Dance-Academy-Above-Axis-Bank-Basaveshwara-Nagar/080PXX80-XX80-181109185051-E6R7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.1,12,560079,12.98548608,77.53765247
Monisha Education & Trainin..,"No.161/1, Kalyan Nagar Post, Babusapalya, Bangalore - 560043, Near Big Ganesha Temple",-25455938,https://www.justdial.com/Bangalore/Monisha-Education-Training-Center-Near-Big-Ganesha-Temple-Babusapalya/080PXX80-XX80-140514145824-F6Z6_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.4,12,560043,13.01928667,77.64525035
Shashi Shivas School Of Dan..,"No:5 CQAL Layout Attur Post, 2nd Main 5th Phase, Yelahanka New Town, Bangalore - 560064, Near:5th Phase Neha Prakash Hospital",7947313362,https://www.justdial.com/Bangalore/Shashi-Shivas-School-Of-Dance-D-FACES-Near-5th-Phase-Neha-Prakash-Hospital-Yelahanka-New-Town/080PXX80-XX80-160920163955-Y1E8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,3.6,11,560064,13.10010383,77.58845992
Sankalpa Dance and Fitness,"Medahalli, Bangalore - 560049, Near Medahalli Bus Stop",7947166905,https://www.justdial.com/Bangalore/Sankalpa-Dance-and-Fitness-Near-Medahalli-Bus-Stop-Medahalli/080PXX80-XX80-190516122620-E2V2_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,5,10,560049,48.6330044,20.5517553
Sahasrara Yoga,"No 24/1, 5th Floor, Avishkar Academy, Sathyanarayana Temple Shreet  Jayraj Nagar, Ulsoor, Bangalore - 560008, Opp to Rmz",7947163842,https://www.justdial.com/Bangalore/Sahasrara-Yoga-Opp-to-Rmz-Ulsoor/080PXX80-XX80-190314082945-B8Z8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,7,560008,12.96977326,77.63609832
Hemadri Studios,"No.10/1, 4th Cross Shankar Mutt Road, Basavanagudi, Bangalore - 560004, Near Muscle and Music Gym, and National College",-7022484946,https://www.justdial.com/Bangalore/Hemadri-Studios-Near-Muscle-and-Music-Gym-and-National-College-Basavanagudi/080PXX80-XX80-180327110533-B8N4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,7,560004,12.94528052,77.5743426
Blue Waves Academy,"No.109 3rd Floor, Dharmaraja Koil Street, Shivaji Nagar, Bangalore - 560001, Near Sri Rama Temple",7947164248,https://www.justdial.com/Bangalore/Blue-Waves-Academy-Near-Sri-Rama-Temple-Shivaji-Nagar/080PXX80-XX80-190604164631-C1Z8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,3.6,7,560001,12.97406376,77.59459773
Sway Dance Company,"No 45, East Circle Road, V V Puram, Bangalore - 560004, Near Sajjan Rao Circle",-8892021969,https://www.justdial.com/Bangalore/Sway-Dance-Company-Near-Sajjan-Rao-Circle-V-V-Puram/080PXX80-XX80-180810183738-C6X1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,7,560004,12.94528052,77.5743426
Jiten Pyramid & Wellness Ce..,"No 652/B, Dr Rajkumar Road, Rajajinagar, Bangalore - 560010, Near Navrang Theatre, Opposite Axis Bank",-9845287490,https://www.justdial.com/Bangalore/Jiten-Pyramid-Wellness-Centre-Near-Navrang-Theatre-Opposite-Axis-Bank-Rajajinagar/080P5125627_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.1,6,560010,12.99393175,77.5527473
New Little Wonders Internat..,"Hurulichikkanahalli, Bengaluru, Hesarghatta Main Road, Bangalore - 560090, Near Basavanna Temple",7947183623,https://www.justdial.com/Bangalore/New-Little-Wonders-International-School/080PXX80-XX80-190401234044-V8M3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,6,560090,13.06194871,77.51635817
Soul Cycle,"B T Krishnappa Building, Abbigere Main Road,Kg Halli, Jalahalli, Bangalore - 560013",-8073593697,https://www.justdial.com/Bangalore/Soul-Cycle-Jalahalli/080PXX80-XX80-180724121945-F3A3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.9,5,560013,13.04291382,77.56622379
Sivasidda Yoga Centre,"Kumbara Beedhi, Near Yallamma Temple, Gunjur Post Via Varthur, Gunjur, Bangalore - 560087, Near Gunjur Govt School",-9845847290,https://www.justdial.com/Bangalore/Sivasidda-Yoga-Centre-Near-Gunjur-Govt-School-Gunjur/080PXX80-XX80-170413145156-W3G1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,5,560087,12.93352765,77.73599273
Ayur Yoga Multi Speciality ..,"No 28/2,Ground Floor, 13th Main, Srinagar-banashankari 1st Stage, Bangalore - 560050, Behind Srinagar Bus Stop",-8884581111,https://www.justdial.com/Bangalore/Ayur-Yoga-Multi-Speciality-Ayurveda-Hospital-And-Yoga-Centre-Behind-Srinagar-Bus-Stop-Srinagar-banashankari-1st-Stage/080PXX80-XX80-171110151907-G7C6_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,5,560050,12.94140237,77.55400138
Bangalore School OF Ballet,"NO 16, KRISHNA KUTEERA 2ND FLOOR, 1ST CROSS LAKSHMINAGAR, Basaveshwara Nagar, Bangalore - 560079",7947162128,https://www.justdial.com/Bangalore/Bangalore-School-OF-Ballet-Basaveshwara-Nagar/080PXX80-XX80-180109114001-Q7W8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4,5,560079,12.98548608,77.53765247
